Date,Open,High,Low,Close,Adj Close,Volume,
2020-01-27,17.44319534,17.8951149,17.27978706,17.6913414,17.6913414,227584506,
2020-01-28,17.6835289,18.11513519,17.49995422,18.11513519,18.11513519,257579475,
2020-01-29,18.06624413,18.4336319,17.88375664,17.91277695,17.91277695,221674739,
2020-01-30,17.92017937,18.70323563,17.73059273,18.59040833,18.59040833,264686498,
2020-01-31,18.59030151,18.84096146,17.85455513,18.21097946,18.21097946,245035922,
2020-02-01,18.20280266,18.57014847,18.06700134,18.21832085,18.21832085,238461925,
2020-02-02,18.20256233,18.76925659,17.8970871,18.44818497,18.44818497,256209045,
2020-02-03,18.45067978,18.78767014,18.22754478,18.4627552,18.4627552,227749150,
2020-02-04,18.46612549,18.59559059,17.90484238,18.17736626,18.17736626,213533737,
2020-02-05,18.19530487,19.40715599,18.1705761,19.21504974,19.21504974,301486499,
2020-02-06,19.22905731,20.79269028,19.0771122,20.59526253,20.59526253,394704716,
2020-02-07,20.58308411,22.47980118,20.46765137,22.06225777,22.06225777,485529457,
2020-02-08,22.05798149,22.16530609,20.97790909,21.7824192,21.7824192,376067881,
2020-02-09,21.75726128,24.30856133,21.74898911,24.30856133,24.30856133,523664695,
2020-02-10,24.34267426,25.8132,23.54845619,25.21831512,25.21831512,730144278,
2020-02-11,25.26160622,25.70272064,24.19576836,25.63740349,25.63740349,567226060,
2020-02-12,25.65701103,26.88055038,25.41926003,26.46676254,26.46676254,492328618,
2020-02-13,26.46349907,27.11745644,24.75518227,25.44009972,25.44009972,463998187,
2020-02-14,25.43444824,26.47002411,25.15499687,26.29695892,26.29695892,471534694,
2020-02-15,26.30047226,26.43831062,23.70632935,24.14965057,24.14965057,454859713,
2020-02-16,24.22805023,25.21229744,22.11713028,23.4663887,23.4663887,471225913,
2020-02-17,23.42188835,23.55137825,21.69038963,23.55137825,23.55137825,418783808,
2020-02-18,23.52159119,24.29868889,22.89827347,24.05817795,24.05817795,392689678,
2020-02-19,24.07476616,24.33191681,22.21512985,22.33351135,22.33351135,298250332,
2020-02-20,22.35000038,22.6653614,21.32068443,22.22914696,22.22914696,358656850,
2020-02-21,22.19364548,22.75509644,21.87401009,22.1848774,22.1848774,396181352,
2020-02-22,22.19275093,22.31868744,21.67379189,21.96848106,21.96848106,328794302,
2020-02-23,21.9779892,22.96941566,21.9779892,22.82887077,22.82887077,439036993,
2020-02-24,22.82491875,23.2454834,21.60708618,22.04412651,22.04412651,357640680,
2020-02-25,22.14456177,22.14456177,20.2013073,20.34247017,20.34247017,356163893,
2020-02-26,20.35981369,20.51981354,18.13767815,18.79913139,18.79913139,443909390,
2020-02-27,18.7883625,19.61505508,17.82415771,19.12256813,19.12256813,406092296,
2020-02-28,19.07293892,19.71951866,18.09515953,18.85483742,18.85483742,461435237,
2020-02-29,18.94764709,20.1828289,18.87579536,19.58409119,19.58409119,584219366,
2020-03-01,19.57461548,20.05451584,18.50383568,18.96323204,18.96323204,380913102,
2020-03-02,19.03786087,20.05397606,18.78180885,19.81406403,19.81406403,428747453,
2020-03-03,19.78762817,20.35958672,19.3440609,19.63718987,19.63718987,355662760,
2020-03-04,19.66348648,20.22895622,19.59246063,19.95918846,19.95918846,363898093,
2020-03-05,19.9624691,21.46718025,19.95573235,20.80203056,20.80203056,424802925,
2020-03-06,20.82702637,21.7016716,20.78385735,21.28838921,21.28838921,449180749,
2020-03-07,21.2821331,21.42745018,19.85356712,20.17956734,20.17956734,337204407,
2020-03-08,20.21206093,20.28634071,16.95593071,16.97406578,16.97406578,365362955,
2020-03-09,16.97822189,17.45792961,15.71718121,16.57074356,16.57074356,417649798,
2020-03-10,16.58148193,17.44171715,16.43875122,16.87565422,16.87565422,360300206,
2020-03-11,16.88408852,17.09908867,15.56999302,16.52483368,16.52483368,288383091,
2020-03-12,16.52630424,16.55828476,9.519583702,9.600166321,9.600166321,444641540,
2020-03-13,9.5209198,11.34913731,6.963390827,10.8330574,10.8330574,681143272,
2020-03-14,10.8350029,11.28677559,9.966749191,10.14044857,10.14044857,301943026,
2020-03-15,10.13266277,11.17438602,10.01700592,10.43601799,10.43601799,336142093,
2020-03-16,10.42586899,10.42586899,8.676699638,9.386050224,9.386050224,314940366,
2020-03-17,9.365420341,10.44790077,9.365420341,10.07717514,10.07717514,288591005,
2020-03-18,10.03618145,10.23606014,9.760224342,10.11913681,10.11913681,264539835,
2020-03-19,10.11839867,12.60156727,10.11839867,12.2796402,12.2796402,407534104,
2020-03-20,12.28042603,13.62334442,10.73879433,11.87586689,11.87586689,433929425,
2020-03-21,11.90100384,12.31291771,11.34841442,12.05799103,12.05799103,386174572,
2020-03-22,12.08073711,12.39243984,11.13877678,11.15822792,11.15822792,308670064,
2020-03-23,11.15822792,12.12585735,10.92576885,12.11771488,12.11771488,359015601,
2020-03-24,12.11639786,12.57141113,11.850914,12.40122032,12.40122032,333522129,
2020-03-25,12.40379238,12.63049316,12.11949825,12.32429981,12.32429981,288895593,
2020-03-26,12.32583332,13.21761131,12.26111889,13.21761131,13.21761131,299218749,
2020-03-27,13.2215271,13.27988338,12.50749969,12.52325726,12.52325726,263730266,
2020-03-28,12.53382397,12.53389168,11.81506729,12.19311333,12.19311333,256061862,
2020-03-29,12.18828583,12.28067207,11.38792229,11.44122124,11.44122124,218854042,
2020-03-30,11.42238903,12.3763504,11.3441658,12.2868433,12.2868433,305631180,
2020-03-31,12.28261566,12.74015427,12.23162174,12.58160591,12.58160591,372566080,
2020-04-01,12.58160591,12.7416029,12.05784321,12.7416029,12.7416029,332222983,
2020-04-02,12.72506523,13.54590893,12.6070509,13.06663895,13.06663895,398592822,
2020-04-03,13.04822636,13.5653553,13.0026474,13.37300777,13.37300777,406426751,
2020-04-04,13.37300777,14.01061058,13.22275162,13.82452774,13.82452774,416644565,
2020-04-05,13.81594753,13.96737289,13.47054672,13.7341156,13.7341156,398954313,
2020-04-06,13.73103237,15.11711693,13.69369507,15.08452129,15.08452129,491814166,
2020-04-07,15.07090569,15.45098782,14.3730011,14.68154716,14.68154716,452816635,
2020-04-08,14.69478893,15.26230335,14.56220436,15.05607605,15.05607605,434986928,
2020-04-09,15.06722355,15.18484306,14.76430893,15.06260395,15.06260395,444821353,
2020-04-10,15.06022835,15.10804081,13.59267044,13.7377243,13.7377243,394331907,
2020-04-11,13.7377243,14.06732941,13.61300468,13.80428791,13.80428791,364313702,
2020-04-12,13.81208611,14.74519157,13.72953415,14.37511063,14.37511063,414752932,
2020-04-13,14.404006,15.04838371,13.72342587,15.03442669,15.03442669,459561236,
2020-04-14,15.01206303,15.91635704,14.83644867,15.52507591,15.52507591,515331620,
2020-04-15,15.54267788,15.84027576,14.54289818,14.59392738,14.59392738,425648054,
2020-04-16,14.58124638,15.70273018,14.23670387,15.70273018,15.70273018,478820058,
2020-04-17,15.70099258,15.94159222,15.35208607,15.73508263,15.73508263,396448352,
2020-04-18,15.74632072,16.7172451,15.73049641,16.59317207,16.59317207,479760692,
2020-04-19,16.60738754,16.70739555,16.09892845,16.13993263,16.13993263,402957217,
2020-04-20,16.14042854,16.45517731,15.01352119,15.08540344,15.08540344,398870343,
2020-04-21,15.06383991,15.49022102,14.88361359,15.2057724,15.2057724,390367736,
2020-04-22,15.20112991,15.84587574,15.01792812,15.69316006,15.69316006,395820106,
2020-04-23,15.70265388,16.14614677,15.52653122,16.00620842,16.00620842,446947832,
2020-04-24,15.99248314,16.31677246,15.88908577,16.01641846,16.01641846,375266800,
2020-04-25,16.01301765,16.42373276,15.9584856,16.30541801,16.30541801,362345240,
2020-04-26,16.30323029,16.48343468,16.19930077,16.38376808,16.38376808,400076436,
2020-04-27,16.42904282,16.66411018,16.2095108,16.46321487,16.46321487,389838383,
2020-04-28,16.44782829,16.56699944,16.27823257,16.44428635,16.44428635,361059754,
2020-04-29,16.44724274,17.5462265,16.37319183,17.49377441,17.49377441,463165164,
2020-04-30,17.44778824,18.12952805,16.78025055,17.0339756,17.0339756,498015944,
2020-05-01,17.04652214,17.8927002,17.02653122,17.5649929,17.5649929,453439052,
2020-05-02,17.55181694,17.62875748,17.40644455,17.58490372,17.58490372,393955300,
2020-05-03,17.58179092,17.79884911,17.02796745,17.1262989,17.1262989,381109061,
2020-05-04,17.13575172,17.35534668,16.4620018,17.10075569,17.10075569,390548947,
2020-05-05,17.08841133,17.3224926,16.72710609,16.91977501,16.91977501,358987881,
2020-05-06,16.90680122,17.15768242,16.65704536,16.65704536,16.65704536,364717662,
2020-05-07,16.65795898,17.28824043,16.35146141,17.01319885,17.01319885,414976837,
2020-05-08,17.01921082,17.44148254,16.91206932,17.24147606,17.24147606,382131707,
2020-05-09,17.21995544,17.48469734,16.88996696,16.93596077,16.93596077,365221789,
2020-05-10,16.93710899,16.93710899,14.72008133,15.2956686,15.2956686,436166815,
2020-05-11,15.33998489,15.48983002,14.28437996,15.09754467,15.09754467,404659513,
2020-05-12,15.12107277,16.16119003,14.99252129,15.74105358,15.74105358,394508013,
2020-05-13,15.74256897,16.24778938,15.72400379,16.13887787,16.13887787,359517914,
2020-05-14,16.13585472,16.53918457,15.92174816,16.35779953,16.35779953,388231861,
2020-05-15,16.34773064,16.45460129,15.65213966,15.75437355,15.75437355,340889408,
2020-05-16,15.75389004,16.23184204,15.6496582,16.0517807,16.0517807,339913391,
2020-05-17,16.03307152,16.48041725,16.02853775,16.31464577,16.31464577,329675187,
2020-05-18,16.3182373,16.83916664,16.27863693,16.6362648,16.6362648,337613743,
2020-05-19,16.63912201,17.15466309,16.36817741,17.15466309,17.15466309,351679092,
2020-05-20,17.1426506,17.32334328,16.65592384,16.88802528,16.88802528,305581860,
2020-05-21,16.88724327,17.03751564,15.79104137,16.12238121,16.12238121,283593221,
2020-05-22,16.12638664,16.84811211,15.98075104,16.63959312,16.63959312,308017283,
2020-05-23,16.63149071,16.83150482,16.35856247,16.58819389,16.58819389,281071630,
2020-05-24,16.57974243,16.79301834,16.08147621,16.08343887,16.08343887,250849075,
2020-05-25,16.07458305,16.41957092,15.95884132,16.40090752,16.40090752,295250983,
2020-05-26,16.40829659,16.48642159,16.04883194,16.2125473,16.2125473,264787793,
2020-05-27,16.21267128,16.5568409,16.17987633,16.49328423,16.49328423,289787288,
2020-05-28,16.49799156,17.12011909,16.47002029,17.05933952,17.05933952,307231707,
2020-05-29,17.07678986,17.22992134,16.7222271,17.04162979,17.04162979,302410995,
2020-05-30,17.03723717,17.75765419,16.96336174,17.74341774,17.74341774,330991078,
2020-05-31,17.74247169,18.10848427,16.91749382,17.04047203,17.04047203,306613468,
2020-06-01,17.06953049,18.0018425,17.01221466,17.91494179,17.91494179,343444957,
2020-06-02,17.91885185,18.15634537,16.90384865,17.23930359,17.23930359,285916007,
2020-06-03,17.23462105,17.62293625,17.10429382,17.54540443,17.54540443,278598569,
2020-06-04,17.54722023,17.64866638,17.13616371,17.5658741,17.5658741,251564500,
2020-06-05,17.56872368,17.89604378,17.48777771,17.68878555,17.68878555,264892611,
2020-06-06,17.68878555,17.90798759,17.53104973,17.53593445,17.53593445,247410758,
2020-06-07,17.53762817,17.64626694,16.9646759,17.44703484,17.44703484,229571456,
2020-06-08,17.44631386,17.55760384,17.28857994,17.39303017,17.39303017,201873195,
2020-06-09,17.40069962,17.47916222,17.25016212,17.43537712,17.43537712,203076335,
2020-06-10,17.43645668,17.49792671,17.26444626,17.41046715,17.41046715,218805704,
2020-06-11,17.41394424,17.52449417,16.20892334,16.30892563,16.30892563,214293278,
2020-06-12,16.29245567,16.77597618,16.15718842,16.66913986,16.66913986,220884223,
2020-06-13,16.67559814,16.84438324,16.54257393,16.82373428,16.82373428,217773557,
2020-06-14,16.83111572,16.86882973,16.55116844,16.65624237,16.65624237,197988813,
2020-06-15,16.65624237,16.67637634,15.62561226,16.38480186,16.38480186,205913863,
2020-06-16,16.38661385,16.62471962,16.23513985,16.42195702,16.42195702,197512179,
2020-06-17,16.42201233,16.60578156,16.10955429,16.40254211,16.40254211,190623459,
2020-06-18,16.40254211,16.53452682,15.98046684,16.20858955,16.20858955,176409002,
2020-06-19,16.20798492,16.2927742,15.89573479,15.90708637,15.90708637,160670035,
2020-06-20,15.90708637,16.13507652,15.80970955,16.04755974,16.04755974,158722069,
2020-06-21,16.03835487,16.25219345,15.98089218,16.00122643,16.00122643,151504787,
2020-06-22,15.9985199,16.47528839,15.9985199,16.47528839,16.47528839,181943736,
2020-06-23,16.46867752,16.49773979,16.26288223,16.42256737,16.42256737,165960947,
2020-06-24,16.43466568,16.65941811,16.00657654,16.02675819,16.02675819,168239834,
2020-06-25,16.02267456,16.0451355,15.63058281,15.92270947,15.92270947,143049947,
2020-06-26,15.91671562,16.01070023,15.64155769,15.74922371,15.74922371,136599245,
2020-06-27,15.75096893,15.90285873,15.07592869,15.1852541,15.1852541,152435707,
2020-06-28,15.1852541,15.51112843,15.02065086,15.42008877,15.42008877,159817886,
2020-06-29,15.41221046,15.5978756,15.23478889,15.50523186,15.50523186,167963469,
2020-06-30,15.49469757,15.58555508,15.31640339,15.41358185,15.41358185,151582461,
2020-07-01,15.40945625,15.87824726,15.35164165,15.82946014,15.82946014,159837869,
2020-07-02,15.82076645,15.95666981,15.25099277,15.5384903,15.5384903,151839908,
2020-07-03,15.53417397,15.58700562,15.27369118,15.29196167,15.29196167,138591561,
2020-07-04,15.28705883,15.60476971,15.26163197,15.55298138,15.55298138,146316736,
2020-07-05,15.55299568,15.63395405,15.24502945,15.48022556,15.48022556,138494209,
2020-07-06,15.48022556,16.33369827,15.44879818,16.2967701,16.2967701,172232440,
2020-07-07,16.27596474,16.8623848,16.02357292,16.77022552,16.77022552,196296818,
2020-07-08,16.77408791,17.40971184,16.66420555,17.22765732,17.22765732,212383912,
2020-07-09,17.23885727,17.44386673,16.57245445,16.88486862,16.88486862,179705380,
2020-07-10,16.87813187,17.29434776,16.4102478,17.26125145,17.26125145,174222029,
2020-07-11,17.27930641,17.66462135,17.07533264,17.62217903,17.62217903,186743534,
2020-07-12,17.62835693,18.5815506,17.61326599,18.23654556,18.23654556,224015851,
2020-07-13,18.23654556,18.89071655,17.77216911,18.40956306,18.40956306,261690866,
2020-07-14,18.39245224,18.71433258,17.93364716,18.08290863,18.08290863,203397123,
2020-07-15,18.07204437,18.13315582,17.44581795,17.59121513,17.59121513,169152686,
2020-07-16,17.59165001,17.69728088,16.73389244,17.1438427,17.1438427,191191483,
2020-07-17,17.14419174,17.47633743,17.02256775,17.08497429,17.08497429,153498441,
2020-07-18,17.08691216,17.26649475,16.86067009,17.12671089,17.12671089,149402466,
2020-07-19,17.12687111,18.04950142,16.90988922,17.95577812,17.95577812,213342724,
2020-07-20,17.96123886,18.26726913,17.33393097,17.48470879,17.48470879,203143854,
2020-07-21,17.46725655,17.94850349,17.40737534,17.71540833,17.71540833,187854335,
2020-07-22,17.70544434,18.0919075,17.51343918,18.0919075,18.0919075,191909868,
2020-07-23,18.0873394,18.68641853,18.07370758,18.67329597,18.67329597,220207323,
2020-07-24,18.67661285,19.52333069,18.27448082,19.1529007,19.1529007,248008823,
2020-07-25,19.15778923,19.97781754,19.14246941,19.7764225,19.7764225,257057785,
2020-07-26,19.75263786,20.23477745,19.35772324,19.5210247,19.5210247,248581857,
2020-07-27,19.51531219,20.13938713,18.55101967,19.6203289,19.6203289,325386899,
2020-07-28,19.70059395,20.61321449,19.4997921,20.17354774,20.17354774,284409544,
2020-07-29,20.19166946,20.37412643,19.86468506,19.89558983,19.89558983,204440432,
2020-07-30,19.89725113,20.06949234,19.5722084,20.01273537,20.01273537,200436410,
2020-07-31,19.99009323,20.83847618,19.93484688,20.66814613,20.66814613,229781080,
2020-08-01,20.66814613,21.61899185,20.59519577,21.53043175,21.53043175,264604008,
2020-08-02,21.54673195,22.01515579,19.97268677,20.94488716,20.94488716,299350525,
2020-08-03,20.94066048,22.38204193,20.77110291,22.05501175,22.05501175,265708949,
2020-08-04,22.05478859,22.40495872,21.62369156,22.28258514,22.28258514,241931958,
2020-08-05,22.28726959,23.55714035,22.1399765,23.33621788,23.33621788,344072749,
2020-08-06,23.32457924,23.33039665,22.56967354,22.70766068,22.70766068,246554661,
2020-08-07,22.72139168,23.00437737,21.62869263,22.31154633,22.31154633,326409994,
2020-08-08,22.31259918,22.93997383,21.94044876,22.87811852,22.87811852,236392685,
2020-08-09,22.89388657,22.94205666,22.16116142,22.47553635,22.47553635,216694610,
2020-08-10,22.48019981,22.84382439,22.27504158,22.61379623,22.61379623,239664308,
2020-08-11,22.62841225,22.76441956,20.83673096,21.25694466,21.25694466,310846749,
2020-08-12,21.30977821,22.18713188,20.61529541,21.75144958,21.75144958,256078366,
2020-08-13,21.77322578,22.15269279,20.75382996,22.07554436,22.07554436,299981376,
2020-08-14,22.08011246,23.36223984,21.69671822,23.06979179,23.06979179,357386067,
2020-08-15,23.0885601,23.8793869,22.90173721,23.0217514,23.0217514,269746412,
2020-08-16,23.05028915,23.77033424,22.82897186,23.49710274,23.49710274,271264839,
2020-08-17,23.49710274,23.85601425,23.0857048,23.51010323,23.51010323,264606385,
2020-08-18,23.49196053,23.68034744,22.57513237,23.06718063,23.06718063,259152684,
2020-08-19,23.05558968,23.25364876,22.01115227,22.31039619,22.31039619,224754805,
2020-08-20,22.37169266,23.27177048,22.13014793,23.09257507,23.09257507,240389084,
2020-08-21,23.10441399,23.35360718,21.8565464,22.12899399,22.12899399,245533836,
2020-08-22,22.11517143,22.23982048,21.46128654,22.23982048,22.23982048,208053381,
2020-08-23,22.21905518,22.21905518,21.60768509,21.87084198,21.87084198,181970641,
2020-08-24,21.86577797,22.89571762,21.77285957,22.60585213,22.60585213,192633739,
2020-08-25,22.60821152,22.63457108,21.15493965,21.47536659,21.47536659,234877041,
2020-08-26,21.47430611,22.48497963,21.33535576,22.2773056,22.2773056,255812854,
2020-08-27,22.25806618,23.13976288,21.92107201,23.08075333,23.08075333,296206828,
2020-08-28,23.07765579,23.53281975,22.70906067,23.13381195,23.13381195,260086579,
2020-08-29,23.13402367,23.51309586,22.8295517,23.01127243,23.01127243,213897145,
2020-08-30,23.00905991,23.83744621,22.9644165,23.64491463,23.64491463,228141192,
2020-08-31,23.64785767,23.9141655,23.05495071,23.19305038,23.19305038,215511200,
2020-09-01,23.18504715,25.40539551,22.98829079,24.82209587,24.82209587,450200844,
2020-09-02,24.81437492,25.78992271,23.61166191,24.69036293,24.69036293,577817197,
2020-09-03,24.69760895,25.51471901,20.5176754,20.6198864,20.6198864,574956638,
2020-09-04,20.59681511,21.82765961,19.98085594,21.05610657,21.05610657,489923568,
2020-09-05,21.04412079,21.55167961,18.18370819,19.4787674,19.4787674,399969033,
2020-09-06,19.4787674,23.41258621,18.68403435,23.19066238,23.19066238,740680573,
2020-09-07,23.19359207,23.50557709,20.27076149,22.39330673,22.39330673,555588378,
2020-09-08,22.42563629,23.42228889,21.3632679,23.19024849,23.19024849,555422363,
2020-09-09,23.22184944,24.56151772,22.54034805,24.5302906,24.5302906,456284484,
2020-09-10,24.53735352,25.61405754,24.21430969,24.55988884,24.55988884,456365135,
2020-09-11,24.55988884,25.72947502,23.07515335,25.45141411,25.45141411,420689466,
2020-09-12,25.45236588,28.5298481,25.44690704,28.5298481,28.5298481,688007352,
2020-09-13,28.5298481,32.32502747,28.21589088,31.05862999,31.05862999,1144638251,
2020-09-14,31.1024456,33.48781967,29.17214584,31.17864227,31.17864227,1009392260,
2020-09-15,31.15898132,31.26981544,26.86198425,27.20239067,27.20239067,861821910,
2020-09-16,27.19629669,28.52034187,26.08143044,27.96459389,27.96459389,664539530,
2020-09-17,27.92549896,28.83543205,26.1382103,26.99312973,26.99312973,512578971,
2020-09-18,26.99312973,28.77667046,26.70960617,27.39948082,27.39948082,482149967,
2020-09-19,27.6173439,27.87865448,26.763134,27.25111198,27.25111198,331216806,
2020-09-20,27.24988365,27.32611847,25.25562286,26.39213371,26.39213371,343197520,
2020-09-21,26.42963409,26.69583511,22.54965591,23.26787949,23.26787949,462503299,
2020-09-22,23.18820572,24.51815796,22.84714127,24.10074043,24.10074043,340023558,
2020-09-23,24.0463295,24.2479496,22.70238686,22.85697746,22.85697746,446713264,
2020-09-24,22.8529911,24.68410301,22.69976234,24.61382484,24.61382484,475917196,
2020-09-25,24.58532524,25.07448769,23.87934494,24.6633873,24.6633873,442583904,
2020-09-26,24.68214989,26.44913864,24.54475212,26.22118187,26.22118187,490827676,
2020-09-27,26.21259308,26.88764954,25.74367142,26.19921684,26.19921684,435755666,
2020-09-28,26.23597145,27.72831726,25.92004776,26.97960663,26.97960663,530311672,
2020-09-29,26.99019051,29.0031662,26.97603798,28.84297943,28.84297943,612454595,
2020-09-30,28.8771553,29.5594368,28.04154396,29.29087639,29.29087639,566560144,
2020-10-01,29.32178116,29.38222313,26.36320305,27.4319725,27.4319725,630087805,
2020-10-02,27.45018387,28.18265915,25.89402962,27.28568077,27.28568077,638940976,
2020-10-03,27.34647369,28.2858429,27.13993073,28.20231056,28.20231056,495908650,
2020-10-04,28.2129097,29.13610268,28.06929398,28.94385338,28.94385338,514574736,
2020-10-05,29.00913811,29.3038578,28.17300224,28.65910339,28.65910339,425642119,
2020-10-06,28.66607094,28.96985054,27.30017662,27.71452713,27.71452713,505088690,
2020-10-07,27.69797707,27.87132454,26.94363594,27.70483589,27.70483589,394557518,
2020-10-08,27.71349335,27.81265068,26.60059357,27.70531082,27.70531082,431553686,
2020-10-09,27.73821068,28.54167747,27.52767944,28.44503021,28.44503021,465984452,
2020-10-10,28.43513107,29.22410583,28.1577301,28.31248665,28.31248665,426434526,
2020-10-11,28.38202858,28.74247551,27.96128273,28.55558014,28.55558014,408482939,
2020-10-12,28.54990768,31.08211327,28.49144554,30.71468163,30.71468163,718406691,
2020-10-13,30.6700058,31.76510048,30.26940346,30.70674515,30.70674515,600050050,
2020-10-14,30.73881149,31.29753876,30.46190834,30.91211891,30.91211891,460297911,
2020-10-15,30.88991928,31.56929207,30.50012016,31.29586411,31.29586411,504135680,
2020-10-16,31.31403923,31.91716576,29.66696358,29.99489975,29.99489975,546849696,
2020-10-17,30.04375648,30.55560684,29.71999168,30.2482357,30.2482357,377026508,
2020-10-18,30.24098778,30.99655151,30.22171021,30.65952301,30.65952301,440840685,
2020-10-19,30.65621376,30.65621376,29.85706139,29.9250679,29.9250679,385913101,
2020-10-20,29.93031311,30.0800724,28.54344749,28.80344391,28.80344391,493774162,
2020-10-21,28.8138504,30.3833828,28.70941734,29.77235413,29.77235413,510855830,
2020-10-22,29.76553917,31.30000687,29.76441574,30.65819168,30.65819168,530907796,
2020-10-23,30.65525818,31.16414642,30.10298347,30.63396072,30.63396072,514504830,
2020-10-24,30.63396072,30.84191513,30.46013832,30.58882141,30.58882141,407454460,
2020-10-25,30.58882141,30.96611023,29.96166611,30.10754013,30.10754013,391997739,
2020-10-26,30.10754204,31.31110382,29.99247551,31.15456009,31.15456009,624224136,
2020-10-27,31.15468407,32.34506989,30.99955177,31.63872147,31.63872147,715978374,
2020-10-28,31.63878441,31.92716408,29.86839294,30.36350632,30.36350632,477279858,
2020-10-29,30.363554,30.42120361,29.51284027,29.8424778,29.8424778,426303252,
2020-10-30,29.84268379,30.19415665,27.58599663,28.50841141,28.50841141,531974962,
2020-10-31,28.50841141,28.89267159,28.16959763,28.43121529,28.43121529,360596998,
2020-11-01,28.43121529,28.66521835,28.10133171,28.46156502,28.46156502,338657898,
2020-11-02,28.46146965,29.27802467,27.83302498,27.88393021,27.88393021,390864652,
2020-11-03,27.88392639,27.88392639,25.89715195,26.85704994,26.85704994,457901613,
2020-11-04,26.85738754,26.95651627,25.96685219,26.93151474,26.93151474,383972480,
2020-11-05,26.93157578,27.89942741,26.71861839,27.67585945,27.67585945,299236756,
2020-11-06,27.67580795,29.41789246,27.67580795,29.01799965,29.01799965,343104562,
2020-11-07,29.01799965,29.84457588,26.98603821,27.73809433,27.73809433,362934993,
2020-11-08,27.73809433,28.68533707,27.51477623,28.30511665,28.30511665,321186882,
2020-11-09,28.30513573,28.92338562,27.40866089,28.01802063,28.01802063,335957338,
2020-11-10,28.01860046,28.4680748,27.70500946,28.19334221,28.19334221,310738349,
2020-11-11,28.19332123,28.62005615,27.87151527,27.95617867,27.95617867,279645463,
2020-11-12,27.95578194,28.15718842,27.34979248,27.61480713,27.61480713,266092376,
2020-11-13,27.61427498,28.48151398,27.56248283,28.18217278,28.18217278,292737428,
2020-11-14,28.18217278,28.18217278,27.4098587,27.9362011,27.9362011,254114574,
2020-11-15,27.9362011,28.17245483,27.11418152,27.62103081,27.62103081,254946427,
2020-11-16,27.62103081,28.18029213,27.50086594,28.0641098,28.0641098,275039274,
2020-11-17,28.171278,28.75081062,28.171278,28.53058052,28.53058052,320321793,
2020-11-18,28.53052139,28.78107834,27.54364204,28.07616234,28.07616234,327690836,
2020-11-19,28.0760498,28.33826065,27.65497208,28.09410477,28.09410477,282317319,
2020-11-20,28.0921936,29.27153587,28.0921936,28.89199638,28.89199638,321436881,
2020-11-21,28.89199638,30.73203087,28.35033035,30.39129066,30.39129066,419204706,
2020-11-22,30.39129066,31.07344818,29.08958626,29.92507172,29.92507172,426289161,
2020-11-23,29.9250927,31.04421043,29.81884193,30.96536827,30.96536827,433686948,
2020-11-24,30.97175217,35.11366272,30.85128784,33.80315018,33.80315018,840230024,
2020-11-25,33.85777283,35.28230667,30.77440071,31.34296036,31.34296036,599500600,
2020-11-26,31.31772995,31.73126793,26.53738976,28.204916,28.204916,659590250,
2020-11-27,28.23048592,28.70881844,27.30111885,28.4751873,28.4751873,361093513,
2020-11-28,28.47495461,29.6201458,27.9856472,29.14391136,29.14391136,338275296,
2020-11-29,29.16410828,30.45185471,28.95931816,30.1176033,30.1176033,347773041,
2020-11-30,30.12430954,31.53378487,29.78583527,31.39278603,31.39278603,389608481,
2020-12-01,31.41150856,31.87190819,29.48413467,30.10830307,30.10830307,467818960,
2020-12-02,30.14750481,30.91014099,29.74890137,30.29736137,30.29736137,371441750,
2020-12-03,30.3039856,30.76911736,29.97830963,30.70442963,30.70442963,324897560,
2020-12-04,30.71600151,31.11661911,28.92553139,29.0722084,29.0722084,362626786,
2020-12-05,29.07513809,30.00295067,28.75748253,29.72948837,29.72948837,307895991,
2020-12-06,29.72870636,30.13364792,29.09603119,29.54080391,29.54080391,249993855,
2020-12-07,29.53038216,29.65660095,29.09027481,29.37813568,29.37813568,238972454,
2020-12-08,29.38087463,29.48814011,27.51166534,27.63630676,27.63630676,323672206,
2020-12-09,27.63660622,28.37883759,26.99604416,28.12930489,28.12930489,323390504,
2020-12-10,28.13152122,28.23805046,27.43250656,27.69618988,27.69618988,263890750,
2020-12-11,27.69712067,27.74111938,26.76522636,27.36100388,27.36100388,278060132,
2020-12-12,27.35827065,28.24186325,27.3284893,28.1644516,28.1644516,238973887,
2020-12-13,28.16547775,29.25137138,28.06197357,29.1016922,29.1016922,265728020,
2020-12-14,29.10685921,30.17433739,28.69362259,30.02957726,30.02957726,335453986,
2020-12-15,30.02699089,30.29696846,29.38098526,29.54728317,29.54728317,294288115,
2020-12-16,29.54994774,30.59629822,29.06476212,30.49019432,30.49019432,347039607,
2020-12-17,30.4936142,31.45274734,29.83370018,30.18413353,30.18413353,479985920,
2020-12-18,30.18397903,31.17921066,29.70016861,30.93836021,30.93836021,359055461,
2020-12-19,30.94263458,34.16542816,30.94062233,33.2963562,33.2963562,534843839,
2020-12-20,33.29351807,35.5438118,32.67152786,34.16029739,34.16029739,583559932,
2020-12-21,34.20123672,35.56341171,31.64373207,32.26952744,32.26952744,583000547,
2020-12-22,32.20479202,33.75624466,30.59292412,33.4829483,33.4829483,563925549,
2020-12-23,33.47770691,34.38151932,30.07429504,31.09789848,31.09789848,582613805,
